,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,YEARS_EMPLOYED,YEARS_ALIVE,ON_TIME_RATE,ON_TIME,Higher education,Secondary / secondary special,Incomplete higher,Lower secondary,Academic degree
398730,5069453,0,1,0,202500,0,0,0,1,13.48,43.24,69.81132075471697,0,0.0,1.0,0.0,0.0,0.0
398783,5069455,1,1,0,135000,0,0,0,2,4.89,41.04,42.857142857142854,0,0.0,0.0,0.0,0.0,1.0
398804,5069456,1,1,0,135000,0,0,0,2,4.89,41.04,0.0,0,0.0,0.0,0.0,0.0,1.0
398811,5069457,1,1,0,315000,0,0,0,2,3.3,23.12,100.0,1,0.0,1.0,0.0,0.0,0.0
398816,5069458,1,1,0,315000,0,0,0,2,3.3,23.12,0.0,0,0.0,1.0,0.0,0.0,0.0
398820,5069459,1,1,0,315000,0,0,0,2,3.3,23.12,54.54545454545454,0,0.0,1.0,0.0,0.0,0.0
398831,5069460,1,1,0,315000,0,0,0,2,3.3,23.12,0.0,0,0.0,1.0,0.0,0.0,0.0
398835,5069461,1,1,0,315000,0,0,0,2,3.3,23.12,54.54545454545454,0,0.0,1.0,0.0,0.0,0.0
398846,5069462,1,1,0,315000,0,0,0,2,3.3,23.12,54.54545454545454,0,0.0,1.0,0.0,0.0,0.0
398857,5069463,1,1,0,166500,0,0,0,2,8.56,33.4,0.0,0,0.0,0.0,0.0,0.0,1.0
398862,5069464,1,1,0,166500,0,0,0,2,8.56,33.4,68.57142857142857,0,0.0,0.0,0.0,0.0,1.0
398897,5069465,1,1,0,166500,0,0,0,2,8.56,33.4,70.27027027027027,0,0.0,0.0,0.0,0.0,1.0
398934,5069466,1,1,0,166500,0,0,0,2,8.56,33.4,21.428571428571427,0,0.0,0.0,0.0,0.0,1.0
398948,5069467,0,1,0,112500,0,0,0,2,1.97,27.1,0.0,0,0.0,1.0,0.0,0.0,0.0
398952,5069468,0,1,0,112500,0,0,0,2,1.97,27.1,11.11111111111111,0,0.0,1.0,0.0,0.0,0.0
398961,5069471,0,1,2,225000,0,1,0,4,15.65,37.26,40.0,0,0.0,1.0,0.0,0.0,0.0
398966,5069472,0,1,2,225000,0,1,0,4,15.65,37.26,85.71428571428571,1,0.0,1.0,0.0,0.0,0.0
398973,5069473,0,1,2,225000,0,1,0,4,15.65,37.26,56.52173913043478,0,0.0,1.0,0.0,0.0,0.0
399019,5069474,0,1,2,225000,0,1,0,4,15.65,37.26,87.5,1,0.0,1.0,0.0,0.0,0.0
399027,5069475,0,1,2,225000,0,1,0,4,15.65,37.26,42.62295081967213,0,0.0,1.0,0.0,0.0,0.0
399088,5069476,0,1,2,225000,0,1,0,4,15.65,37.26,87.5,1,0.0,1.0,0.0,0.0,0.0
399096,5069477,0,1,0,157500,1,1,0,2,27.65,46.73,100.0,1,0.0,1.0,0.0,0.0,0.0
399120,5069478,0,1,0,157500,1,1,0,2,27.65,46.73,100.0,1,0.0,1.0,0.0,0.0,0.0
399144,5069479,0,1,0,157500,1,1,0,2,27.65,46.73,100.0,1,0.0,1.0,0.0,0.0,0.0
399168,5069480,0,1,0,157500,1,1,0,2,27.65,46.73,100.0,1,0.0,1.0,0.0,0.0,0.0
399192,5069484,0,1,0,157500,1,1,0,2,27.65,46.73,100.0,1,0.0,1.0,0.0,0.0,0.0
399200,5069485,1,1,0,157500,0,0,0,2,5.3,39.26,78.26086956521739,1,0.0,0.0,0.0,0.0,1.0
399223,5069488,1,1,0,157500,0,0,0,2,5.3,39.26,97.72727272727273,1,0.0,0.0,0.0,0.0,1.0
399267,5069489,1,1,0,157500,0,0,0,2,5.3,39.26,78.26086956521739,1,0.0,0.0,0.0,0.0,1.0
399290,5069490,1,1,0,157500,0,0,0,2,5.3,39.26,100.0,1,0.0,0.0,0.0,0.0,1.0
399323,5069491,1,1,0,157500,0,0,0,2,5.3,39.26,90.9090909090909,1,0.0,0.0,0.0,0.0,1.0
399367,5069492,1,1,0,157500,0,0,0,2,5.3,39.26,100.0,1,0.0,0.0,0.0,0.0,1.0
399400,5069493,1,1,0,157500,0,0,0,2,5.3,39.26,54.54545454545454,0,0.0,0.0,0.0,0.0,1.0
399411,5069494,1,1,0,157500,0,0,0,2,5.3,39.26,100.0,1,0.0,0.0,0.0,0.0,1.0
399420,5069495,1,1,0,157500,0,0,0,2,5.3,39.26,54.54545454545454,0,0.0,0.0,0.0,0.0,1.0
399431,5069496,1,1,0,157500,0,0,0,2,5.3,39.26,100.0,1,0.0,0.0,0.0,0.0,1.0
399444,5069497,1,1,0,157500,0,0,0,2,5.3,39.26,78.26086956521739,1,0.0,0.0,0.0,0.0,1.0
399467,5069498,1,1,0,157500,0,0,0,2,5.3,39.26,100.0,1,0.0,0.0,0.0,0.0,1.0
399486,5069499,1,1,0,157500,0,0,0,2,5.3,39.26,77.27272727272727,1,0.0,0.0,0.0,0.0,1.0
399508,5069500,1,1,0,157500,0,0,0,2,5.3,39.26,100.0,1,0.0,0.0,0.0,0.0,1.0
399541,5069501,0,1,1,180000,0,0,0,3,3.97,26.01,80.0,1,0.0,0.0,0.0,0.0,1.0
399556,5069502,1,1,0,180000,0,0,0,2,10.14,40.92,17.391304347826086,0,0.0,1.0,0.0,0.0,0.0
399579,5069503,1,1,0,180000,0,0,0,2,10.14,40.92,17.391304347826086,0,0.0,1.0,0.0,0.0,0.0
399602,5069504,1,1,0,180000,0,0,0,2,10.14,40.92,13.636363636363635,0,0.0,1.0,0.0,0.0,0.0
399624,5069506,1,0,0,225000,1,1,1,2,1.22,39.84,96.7741935483871,1,0.0,0.0,0.0,0.0,1.0
399655,5069507,1,0,0,225000,1,1,1,2,1.22,39.84,5.263157894736842,0,0.0,0.0,0.0,0.0,1.0
399674,5069508,1,0,0,225000,1,1,1,2,1.22,39.84,96.0,1,0.0,0.0,0.0,0.0,1.0
399724,5069509,1,0,0,225000,1,1,1,2,1.22,39.84,5.263157894736842,0,0.0,0.0,0.0,0.0,1.0
399743,5069510,1,0,1,112500,0,0,0,3,2.72,29.15,50.0,0,0.0,1.0,0.0,0.0,0.0
399757,5069511,1,0,1,112500,0,0,0,3,2.72,29.15,61.111111111111114,0,0.0,1.0,0.0,0.0,0.0
399775,5069512,1,0,1,112500,0,0,0,3,2.72,29.15,50.0,0,0.0,1.0,0.0,0.0,0.0
399783,5069513,1,0,1,112500,0,0,0,3,2.72,29.15,44.44444444444444,0,0.0,1.0,0.0,0.0,0.0
399792,5069514,1,1,0,135000,0,0,0,1,14.98,59.13,84.0,1,0.0,0.0,0.0,0.0,1.0
399817,5069517,1,1,0,135000,0,0,0,1,14.98,59.13,100.0,1,0.0,0.0,0.0,0.0,1.0
399822,5069518,1,1,0,135000,0,0,0,1,14.98,59.13,100.0,1,0.0,0.0,0.0,0.0,1.0
399837,5069519,1,1,0,135000,0,0,0,1,14.98,59.13,100.0,1,0.0,0.0,0.0,0.0,1.0
399862,5069521,0,1,1,270000,0,0,1,3,0.64,40.68,40.0,0,0.0,1.0,0.0,0.0,0.0
399872,5069523,0,1,1,270000,0,0,1,3,0.64,40.68,33.33333333333333,0,0.0,1.0,0.0,0.0,0.0
399881,5069524,0,1,1,270000,0,0,1,3,0.64,40.68,33.33333333333333,0,0.0,1.0,0.0,0.0,0.0
399890,5069525,0,1,1,270000,0,0,1,3,0.64,40.68,40.0,0,0.0,1.0,0.0,0.0,0.0
399900,5069530,0,1,0,162000,0,0,0,1,9.56,55.05,18.75,0,0.0,1.0,0.0,0.0,0.0
399932,5069531,0,1,0,162000,0,0,0,1,9.56,55.05,93.33333333333333,1,0.0,1.0,0.0,0.0,0.0
399992,5069532,0,1,0,162000,0,0,0,1,9.56,55.05,18.75,0,0.0,1.0,0.0,0.0,0.0
400024,5069533,0,1,0,162000,0,0,0,1,9.56,55.05,19.35483870967742,0,0.0,1.0,0.0,0.0,0.0
400055,5069534,0,1,0,162000,0,0,0,1,9.56,55.05,18.75,0,0.0,1.0,0.0,0.0,0.0
400087,5074523,0,1,0,202500,0,0,0,1,9.94,52.2,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
400090,5074524,0,1,0,202500,0,0,0,1,9.94,52.2,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
400093,5074525,0,1,0,202500,0,0,0,1,9.94,52.2,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
400096,5074526,0,1,0,202500,0,0,0,1,9.94,52.2,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
400099,5074528,0,1,0,202500,0,0,0,1,9.94,52.2,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
400102,5074529,0,1,0,202500,0,0,0,1,9.94,52.2,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
400105,5074532,1,1,2,135000,0,0,0,4,3.69,36.64,0.0,0,0.0,0.0,0.0,0.0,1.0
400108,5074535,0,1,0,157500,0,0,0,2,0.44,54.51,53.333333333333336,0,0.0,0.0,0.0,0.0,1.0
400123,5074547,1,1,0,54000,1,1,0,2,2.44,54.76,14.285714285714285,0,0.0,0.0,0.0,0.0,1.0
400137,5074548,1,1,0,54000,1,1,0,2,2.44,54.76,14.285714285714285,0,0.0,0.0,0.0,0.0,1.0
400151,5074575,0,0,0,90000,0,0,0,1,8.36,27.66,77.77777777777779,1,0.0,0.0,0.0,0.0,1.0
400160,5074576,0,0,0,90000,0,0,0,1,8.36,27.66,77.77777777777779,1,0.0,0.0,0.0,0.0,1.0
400169,5074577,0,0,0,90000,0,0,0,1,8.36,27.66,75.0,0,0.0,0.0,0.0,0.0,1.0
400177,5074580,0,0,0,90000,0,0,0,1,8.36,27.66,77.77777777777779,1,0.0,0.0,0.0,0.0,1.0
400186,5074581,0,0,0,90000,0,0,0,1,8.36,27.66,77.77777777777779,1,0.0,0.0,0.0,0.0,1.0
400195,5074583,0,0,0,90000,0,0,0,1,8.36,27.66,77.77777777777779,1,0.0,0.0,0.0,0.0,1.0
400204,5074584,0,0,0,90000,0,0,0,1,8.36,27.66,77.77777777777779,1,0.0,0.0,0.0,0.0,1.0
400213,5074585,0,0,0,90000,0,0,0,1,8.36,27.66,77.77777777777779,1,0.0,0.0,0.0,0.0,1.0
400222,5074586,0,1,1,270000,0,0,0,3,2.94,40.48,70.58823529411765,0,0.0,0.0,0.0,0.0,1.0
400239,5074591,1,1,0,90000,1,1,0,2,9.61,59.08,66.66666666666666,0,0.0,0.0,0.0,0.0,1.0
400254,5074592,1,1,0,90000,1,1,0,2,9.61,59.08,66.66666666666666,0,0.0,0.0,0.0,0.0,1.0
400269,5074593,1,1,0,90000,1,1,0,2,9.61,59.08,66.66666666666666,0,0.0,0.0,0.0,0.0,1.0
400284,5074614,0,1,0,211500,0,0,0,2,0.0,59.25,38.88888888888889,0,0.0,0.0,0.0,0.0,1.0
400302,5074615,0,1,0,211500,0,0,0,2,0.0,59.25,38.88888888888889,0,0.0,0.0,0.0,0.0,1.0
400320,5074617,0,1,0,225000,0,0,0,2,5.69,47.39,0.0,0,0.0,0.0,0.0,0.0,1.0
400328,5074618,0,1,0,225000,0,0,0,2,5.69,47.39,0.0,0,0.0,0.0,0.0,0.0,1.0
400336,5074619,0,1,0,225000,0,0,0,2,5.69,47.39,0.0,0,0.0,0.0,0.0,0.0,1.0
400344,5074620,0,1,0,225000,0,0,0,2,5.69,47.39,0.0,0,0.0,0.0,0.0,0.0,1.0
400352,5074632,1,1,0,135000,1,1,0,1,3.61,31.53,37.5,0,0.0,0.0,0.0,0.0,1.0
400360,5074634,1,1,0,135000,1,1,0,1,3.61,31.53,28.57142857142857,0,0.0,0.0,0.0,0.0,1.0
400367,5074636,0,1,0,270000,0,1,0,2,10.86,37.13,16.666666666666664,0,0.0,1.0,0.0,0.0,0.0
400373,5074637,0,1,0,270000,0,1,0,2,10.86,37.13,16.666666666666664,0,0.0,1.0,0.0,0.0,0.0
400379,5074638,0,1,0,270000,0,1,0,2,10.86,37.13,16.666666666666664,0,0.0,1.0,0.0,0.0,0.0
400385,5074639,0,1,0,270000,0,1,0,2,10.86,37.13,16.666666666666664,0,0.0,1.0,0.0,0.0,0.0
400391,5074653,1,1,0,180000,0,0,0,2,7.36,46.44,79.16666666666666,1,0.0,1.0,0.0,0.0,0.0
400439,5074658,1,1,0,180000,0,0,0,2,7.36,46.44,82.45614035087719,1,0.0,1.0,0.0,0.0,0.0
400496,5074661,0,1,0,135000,0,0,0,2,8.61,59.57,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
400502,5074662,0,1,0,135000,0,0,0,2,8.61,59.57,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
400508,5074663,1,1,0,157500,0,0,0,2,3.28,31.06,25.0,0,0.0,0.0,1.0,0.0,0.0
400512,5074664,1,1,0,157500,0,0,0,2,3.28,31.06,25.0,0,0.0,0.0,1.0,0.0,0.0
400516,5074665,1,1,0,157500,0,0,0,2,3.28,31.06,25.0,0,0.0,0.0,1.0,0.0,0.0
400520,5074666,1,1,0,157500,0,0,0,2,3.28,31.06,25.0,0,0.0,0.0,1.0,0.0,0.0
400524,5074667,1,1,0,157500,0,0,0,2,3.28,31.06,0.0,0,0.0,0.0,1.0,0.0,0.0
400527,5074669,0,1,0,247500,0,0,0,2,14.7,37.18,40.0,0,0.0,0.0,0.0,0.0,1.0
400547,5074671,0,1,0,247500,0,0,0,2,14.7,37.18,40.0,0,0.0,0.0,0.0,0.0,1.0
400567,5074672,0,1,0,247500,0,0,0,2,14.7,37.18,40.0,0,0.0,0.0,0.0,0.0,1.0
400587,5074673,0,1,0,247500,0,0,0,2,14.7,37.18,41.17647058823529,0,0.0,0.0,0.0,0.0,1.0
400604,5074674,0,1,0,247500,0,0,0,2,14.7,37.18,40.0,0,0.0,0.0,0.0,0.0,1.0
400624,5074675,0,1,0,247500,0,0,0,2,14.7,37.18,40.0,0,0.0,0.0,0.0,0.0,1.0
400644,5074676,0,1,0,247500,0,0,0,2,14.7,37.18,63.63636363636363,0,0.0,0.0,0.0,0.0,1.0
400655,5074682,1,0,0,135000,0,0,0,2,0.0,60.31,0.0,0,0.0,0.0,0.0,0.0,1.0
400664,5074683,1,0,0,135000,0,0,0,2,0.0,60.31,0.0,0,0.0,0.0,0.0,0.0,1.0
400673,5074684,1,0,0,135000,0,0,0,2,0.0,60.31,4.3478260869565215,0,0.0,0.0,0.0,0.0,1.0
400696,5074685,0,1,0,112500,0,0,0,2,5.44,56.0,78.26086956521739,1,0.0,0.0,0.0,0.0,1.0
400719,5074686,0,1,0,112500,0,0,0,2,5.44,56.0,80.0,1,0.0,0.0,0.0,0.0,1.0
400744,5074687,0,1,0,112500,0,0,0,2,5.44,56.0,88.88888888888889,1,0.0,0.0,0.0,0.0,1.0
400789,5074692,0,1,0,180000,0,1,0,2,0.0,55.15,93.33333333333333,1,0.0,0.0,0.0,0.0,1.0
400804,5074698,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400808,5074699,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400812,5074700,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400816,5074701,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400820,5074702,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400824,5074703,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400828,5074705,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400832,5074706,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400836,5074709,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400840,5074710,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400844,5074711,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400848,5074712,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400852,5074713,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400856,5074714,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400860,5074715,0,1,0,157500,0,0,0,1,29.04,60.92,25.0,0,0.0,1.0,0.0,0.0,0.0
400864,5074731,1,1,2,216000,0,0,0,4,7.03,30.47,0.0,0,0.0,1.0,0.0,0.0,0.0
400877,5074733,1,1,2,216000,0,0,0,4,7.03,30.47,0.0,0,0.0,1.0,0.0,0.0,0.0
400890,5074734,1,1,2,216000,0,0,0,4,7.03,30.47,0.0,0,0.0,1.0,0.0,0.0,0.0
400903,5074735,1,1,2,216000,0,0,0,4,7.03,30.47,0.0,0,0.0,1.0,0.0,0.0,0.0
400916,5074736,0,1,1,225000,0,0,0,3,10.11,36.16,33.33333333333333,0,0.0,1.0,0.0,0.0,0.0
400919,5074737,0,1,1,225000,0,0,0,3,10.11,36.16,33.33333333333333,0,0.0,1.0,0.0,0.0,0.0
400922,5074738,0,1,1,225000,0,0,0,3,10.11,36.16,33.33333333333333,0,0.0,1.0,0.0,0.0,0.0
400925,5074739,0,1,1,225000,0,0,0,3,10.11,36.16,33.33333333333333,0,0.0,1.0,0.0,0.0,0.0
400928,5074740,0,1,0,112500,0,0,0,2,0.0,64.6,50.0,0,0.0,0.0,0.0,0.0,1.0
400934,5074741,0,1,0,112500,0,0,0,2,0.0,64.6,50.0,0,0.0,0.0,0.0,0.0,1.0
400940,5074743,0,1,0,112500,0,0,0,2,0.0,64.6,50.0,0,0.0,0.0,0.0,0.0,1.0
400946,5074744,0,1,0,112500,0,0,0,2,0.0,64.6,50.0,0,0.0,0.0,0.0,0.0,1.0
400952,5074745,0,1,0,112500,0,0,0,2,0.0,64.6,50.0,0,0.0,0.0,0.0,0.0,1.0
400958,5074746,0,1,0,112500,0,0,0,2,0.0,64.6,50.0,0,0.0,0.0,0.0,0.0,1.0
400964,5074747,0,1,0,112500,0,0,0,2,0.0,64.6,50.0,0,0.0,0.0,0.0,0.0,1.0
400970,5074748,0,1,0,112500,0,0,0,2,0.0,64.6,50.0,0,0.0,0.0,0.0,0.0,1.0
400976,5074749,0,1,0,112500,0,0,0,2,0.0,64.6,40.0,0,0.0,0.0,0.0,0.0,1.0
400981,5074750,0,1,0,108000,0,0,0,2,0.0,62.6,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
400984,5074751,0,1,0,108000,0,0,0,2,0.0,62.6,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
400987,5074752,0,1,0,108000,0,0,0,2,0.0,62.6,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
400990,5074753,0,1,0,108000,0,0,0,2,0.0,62.6,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
400993,5074754,0,1,0,108000,0,0,0,2,0.0,62.6,0.0,0,0.0,0.0,0.0,0.0,1.0
400995,5074802,1,1,2,225000,0,0,0,4,16.87,36.05,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
401001,5074803,1,1,2,225000,0,0,0,4,16.87,36.05,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
401007,5074804,1,1,2,225000,0,0,0,4,16.87,36.05,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
401013,5074805,1,1,2,225000,0,0,0,4,16.87,36.05,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
401019,5074806,1,1,2,225000,0,0,0,4,16.87,36.05,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
401025,5074807,1,1,2,225000,0,0,0,4,16.87,36.05,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
401031,5074808,1,1,2,225000,0,0,0,4,16.87,36.05,0.0,0,0.0,0.0,0.0,0.0,1.0
401036,5074814,1,1,1,180000,0,0,0,2,4.69,40.79,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
401054,5074816,1,1,1,180000,0,0,0,2,4.69,40.79,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
401072,5074818,1,1,1,180000,0,0,0,2,4.69,40.79,20.0,0,0.0,0.0,0.0,0.0,1.0
401087,5074819,1,1,1,180000,0,0,0,2,4.69,40.79,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
401105,5074820,1,1,1,180000,0,0,0,2,4.69,40.79,20.0,0,0.0,0.0,0.0,0.0,1.0
401120,5074821,1,1,1,180000,0,0,0,2,4.69,40.79,0.0,0,0.0,0.0,0.0,0.0,1.0
401125,5074822,1,1,1,180000,0,0,0,2,4.69,40.79,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
401143,5078780,0,1,2,103500,1,1,0,4,5.16,42.65,100.0,1,0.0,0.0,0.0,0.0,1.0
401155,5078781,0,1,2,103500,1,1,0,4,5.16,42.65,100.0,1,0.0,0.0,0.0,0.0,1.0
401188,5078782,0,0,0,112500,1,1,0,2,2.24,42.56,69.23076923076923,0,0.0,0.0,0.0,0.0,1.0
401214,5078784,0,0,0,112500,1,1,0,2,2.24,42.56,100.0,1,0.0,0.0,0.0,0.0,1.0
401269,5078785,0,1,0,292500,0,1,0,1,8.82,54.35,34.285714285714285,0,0.0,0.0,0.0,0.0,1.0
401304,5078786,0,1,0,292500,0,1,0,1,8.82,54.35,0.0,0,0.0,0.0,0.0,0.0,1.0
401308,5078787,0,1,0,292500,0,1,0,1,8.82,54.35,56.60377358490566,0,0.0,0.0,0.0,0.0,1.0
401361,5078788,0,1,0,157500,0,0,0,1,2.41,39.15,87.5,1,0.0,0.0,0.0,0.0,1.0
401369,5078789,0,1,0,157500,0,0,0,1,2.41,39.15,100.0,1,0.0,0.0,0.0,0.0,1.0
401377,5078790,0,1,0,157500,0,0,0,1,2.41,39.15,0.0,0,0.0,0.0,0.0,0.0,1.0
401386,5078791,0,1,0,157500,0,0,0,1,2.41,39.15,100.0,1,0.0,0.0,0.0,0.0,1.0
401394,5078792,0,1,0,157500,0,0,0,1,2.41,39.15,100.0,1,0.0,0.0,0.0,0.0,1.0
401402,5078793,0,1,0,157500,0,0,0,1,2.41,39.15,100.0,1,0.0,0.0,0.0,0.0,1.0
401410,5078794,1,1,1,157500,0,0,0,3,4.58,37.75,2.564102564102564,0,0.0,0.0,0.0,0.0,1.0
401449,5078801,0,1,0,306000,0,0,0,2,8.16,51.85,2.564102564102564,0,0.0,0.0,0.0,0.0,1.0
401488,5078802,0,1,0,306000,0,0,0,2,8.16,51.85,19.672131147540984,0,0.0,0.0,0.0,0.0,1.0
401549,5078803,0,1,0,306000,0,0,0,2,8.16,51.85,8.823529411764707,0,0.0,0.0,0.0,0.0,1.0
401583,5078804,0,1,0,306000,0,0,0,2,8.16,51.85,2.7027027027027026,0,0.0,0.0,0.0,0.0,1.0
401620,5078805,0,1,0,306000,0,0,0,2,8.16,51.85,2.941176470588235,0,0.0,0.0,0.0,0.0,1.0
401654,5078806,1,1,2,135000,0,0,0,4,2.74,24.77,55.55555555555556,0,0.0,0.0,0.0,0.0,1.0
401663,5078807,1,1,1,315000,0,1,0,3,0.82,28.27,75.60975609756098,1,0.0,0.0,0.0,0.0,1.0
401704,5078808,1,1,1,315000,0,1,0,3,0.82,28.27,75.60975609756098,1,0.0,0.0,0.0,0.0,1.0
401745,5078809,1,1,1,315000,0,1,0,3,0.82,28.27,0.0,0,0.0,0.0,0.0,0.0,1.0
401752,5078810,1,1,1,315000,0,1,0,3,0.82,28.27,54.54545454545454,0,0.0,0.0,0.0,0.0,1.0
401774,5078811,1,1,1,315000,0,1,0,3,0.82,28.27,0.0,0,0.0,0.0,0.0,0.0,1.0
401781,5078812,1,1,1,315000,0,1,0,3,0.82,28.27,20.0,0,0.0,0.0,0.0,0.0,1.0
401786,5078813,0,1,0,450000,0,1,0,2,5.07,52.27,36.84210526315789,0,0.0,1.0,0.0,0.0,0.0
401824,5078814,0,1,0,450000,0,1,0,2,5.07,52.27,93.10344827586206,1,0.0,1.0,0.0,0.0,0.0
401853,5078815,0,1,0,450000,0,1,0,2,5.07,52.27,77.77777777777779,1,0.0,1.0,0.0,0.0,0.0
401862,5078828,0,1,2,135000,0,0,0,4,3.24,35.29,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
401868,5078829,1,0,1,135000,0,0,0,2,0.49,47.09,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
401874,5078830,1,0,1,135000,0,0,0,2,0.49,47.09,14.285714285714285,0,0.0,0.0,0.0,0.0,1.0
401881,5078831,1,0,1,135000,0,0,0,2,0.49,47.09,14.285714285714285,0,0.0,0.0,0.0,0.0,1.0
401888,5078842,1,1,1,135000,0,0,0,3,0.32,28.85,0.0,0,0.0,0.0,0.0,0.0,1.0
401900,5078843,1,1,1,135000,0,0,0,3,0.32,28.85,37.5,0,0.0,0.0,0.0,0.0,1.0
401908,5078844,1,1,1,135000,0,0,0,3,0.32,28.85,45.83333333333333,0,0.0,0.0,0.0,0.0,1.0
401932,5078845,1,1,1,135000,0,0,0,3,0.32,28.85,37.5,0,0.0,0.0,0.0,0.0,1.0
401940,5078846,1,1,1,135000,0,0,0,3,0.32,28.85,78.94736842105263,1,0.0,0.0,0.0,0.0,1.0
401959,5078847,1,1,1,135000,0,0,0,3,0.32,28.85,37.5,0,0.0,0.0,0.0,0.0,1.0
401967,5078848,1,1,1,135000,0,0,0,3,0.32,28.85,78.94736842105263,1,0.0,0.0,0.0,0.0,1.0
401986,5078854,0,1,0,31950,0,0,0,2,0.0,56.84,71.42857142857143,0,0.0,0.0,0.0,1.0,0.0
401993,5078855,0,1,0,99000,1,0,0,2,22.33,53.73,93.75,1,0.0,0.0,0.0,0.0,1.0
402009,5078856,0,1,0,99000,1,0,0,2,22.33,53.73,47.05882352941176,0,0.0,0.0,0.0,0.0,1.0
402026,5078861,0,1,1,121500,1,0,0,3,3.58,36.95,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
402032,5078862,0,1,1,121500,1,0,0,3,3.58,36.95,0.0,0,0.0,0.0,0.0,0.0,1.0
402038,5078863,0,1,1,121500,1,0,0,3,3.58,36.95,70.58823529411765,0,0.0,0.0,0.0,0.0,1.0
402072,5078864,0,1,1,121500,1,0,0,3,3.58,36.95,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
402078,5078865,0,1,1,121500,1,0,0,3,3.58,36.95,14.285714285714285,0,0.0,0.0,0.0,0.0,1.0
402085,5078871,1,0,1,225000,0,0,0,3,1.82,32.59,18.181818181818183,0,0.0,0.0,0.0,0.0,1.0
402096,5078898,0,1,1,180000,0,0,0,3,5.16,37.72,60.0,0,0.0,1.0,0.0,0.0,0.0
402106,5078899,0,1,1,180000,0,0,0,3,5.16,37.72,57.14285714285714,0,0.0,1.0,0.0,0.0,0.0
402113,5078900,0,1,1,180000,0,0,0,3,5.16,37.72,42.857142857142854,0,0.0,1.0,0.0,0.0,0.0
402120,5078901,0,1,1,180000,0,0,0,3,5.16,37.72,62.5,0,0.0,1.0,0.0,0.0,0.0
402128,5078902,0,1,1,180000,0,0,0,3,5.16,37.72,95.1219512195122,1,0.0,1.0,0.0,0.0,0.0
402169,5078903,0,1,1,180000,0,0,0,3,5.16,37.72,62.5,0,0.0,1.0,0.0,0.0,0.0
402177,5078904,0,1,1,180000,0,0,0,3,5.16,37.72,62.5,0,0.0,1.0,0.0,0.0,0.0
